Label,Formula,Mol weight,Phase,"Temperature, K","Pressure, kPa","Electrical conductivity, S/m"
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,C8H11F6N3O4S2,391.3,Liquid,343,101.325,2.777 ± 0.044
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,C8H11F6N3O4S2,391.3,Liquid,353,101.325,3.113 ± 0.042
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,258.15,101.325,0.02318 ± 0.00019
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,268.15,101.325,0.05477 ± 0.00044
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,278.15,101.325,0.11367 ± 0.00091
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,288.15,101.325,0.2116 ± 0.0017
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,298.15,101.325,0.3587 ± 0.0029
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,303.15,101.325,0.4543 ± 0.0036
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,313.15,101.325,0.6913 ± 0.0055
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,323.15,101.325,0.9942 ± 0.008
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,333.15,101.325,1.364 ± 0.011
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,343.15,101.325,1.7999 ± 0.014
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,353.15,101.325,2.3015 ± 0.018
1-ethyl-3-methylimidazolium difluorobis(acetato)borate,C10H17BF2N2O4,278.06,Liquid,258.15,101.325,0.00702 ± 7e-05
1-ethyl-3-methylimidazolium difluorobis(acetato)borate,C10H17BF2N2O4,278.06,Liquid,268.15,101.325,0.02277 ± 0.00023
1-ethyl-3-methylimidazolium difluorobis(acetato)borate,C10H17BF2N2O4,278.06,Liquid,278.15,101.325,0.05957 ± 0.0006
1-ethyl-3-methylimidazolium difluorobis(acetato)borate,C10H17BF2N2O4,278.06,Liquid,288.15,101.325,0.1324 ± 0.0013
1-ethyl-3-methylimidazolium difluorobis(acetato)borate,C10H17BF2N2O4,278.06,Liquid,298.15,101.325,0.2539 ± 0.0025
1-ethyl-3-methylimidazolium difluorobis(acetato)borate,C10H17BF2N2O4,278.06,Liquid,303.15,101.325,0.3364 ± 0.0034
1-ethyl-3-methylimidazolium difluorobis(acetato)borate,C10H17BF2N2O4,278.06,Liquid,313.15,101.325,0.5489 ± 0.0055
1-ethyl-3-methylimidazolium difluorobis(acetato)borate,C10H17BF2N2O4,278.06,Liquid,323.15,101.325,0.8289 ± 0.0083
1-ethyl-3-methylimidazolium difluorobis(acetato)borate,C10H17BF2N2O4,278.06,Liquid,333.15,101.325,1.1759 ± 0.012
1-ethyl-3-methylimidazolium difluorobis(acetato)borate,C10H17BF2N2O4,278.06,Liquid,343.15,101.325,1.5899 ± 0.016
1-ethyl-3-methylimidazolium difluorobis(acetato)borate,C10H17BF2N2O4,278.06,Liquid,353.15,101.325,2.0692 ± 0.021
1-butyl-3-methylimidazolium difluoromono(oxalato)borate,C10H15BF2N2O4,276.05,Liquid,258.15,101.325,0.00949 ± 0.0001
1-butyl-3-methylimidazolium difluoromono(oxalato)borate,C10H15BF2N2O4,276.05,Liquid,268.15,101.325,0.03015 ± 0.0003
1-butyl-3-methylimidazolium difluoromono(oxalato)borate,C10H15BF2N2O4,276.05,Liquid,278.15,101.325,0.07543 ± 0.00075
1-butyl-3-methylimidazolium difluoromono(oxalato)borate,C10H15BF2N2O4,276.05,Liquid,288.15,101.325,0.1607 ± 0.0016
1-butyl-3-methylimidazolium difluoromono(oxalato)borate,C10H15BF2N2O4,276.05,Liquid,298.15,101.325,0.2976 ± 0.003
1-butyl-3-methylimidazolium difluoromono(oxalato)borate,C10H15BF2N2O4,276.05,Liquid,303.15,101.325,0.389 ± 0.0039
1-butyl-3-methylimidazolium difluoromono(oxalato)borate,C10H15BF2N2O4,276.05,Liquid,313.15,101.325,0.6188 ± 0.0062
1-butyl-3-methylimidazolium difluoromono(oxalato)borate,C10H15BF2N2O4,276.05,Liquid,323.15,101.325,0.9138 ± 0.0091
1-butyl-3-methylimidazolium difluoromono(oxalato)borate,C10H15BF2N2O4,276.05,Liquid,333.15,101.325,1.2702 ± 0.013
1-butyl-3-methylimidazolium difluoromono(oxalato)borate,C10H15BF2N2O4,276.05,Liquid,343.15,101.325,1.6848 ± 0.017
1-butyl-3-methylimidazolium difluoromono(oxalato)borate,C10H15BF2N2O4,276.05,Liquid,353.15,101.325,2.1558 ± 0.022
1-ethyl-3-methylimidazolium difluoromono(malonato)borate,C9H13BF2N2O4,262.02,Liquid,258.15,101.325,0.00899 ± 9e-05
1-ethyl-3-methylimidazolium difluoromono(malonato)borate,C9H13BF2N2O4,262.02,Liquid,268.15,101.325,0.03256 ± 0.00033
1-ethyl-3-methylimidazolium difluoromono(malonato)borate,C9H13BF2N2O4,262.02,Liquid,278.15,101.325,0.08625 ± 0.00086
1-ethyl-3-methylimidazolium difluoromono(malonato)borate,C9H13BF2N2O4,262.02,Liquid,288.15,101.325,0.1867 ± 0.0019
1-ethyl-3-methylimidazolium difluoromono(malonato)borate,C9H13BF2N2O4,262.02,Liquid,298.15,101.325,0.3456 ± 0.0035
1-ethyl-3-methylimidazolium difluoromono(malonato)borate,C9H13BF2N2O4,262.02,Liquid,303.15,101.325,0.4503 ± 0.0045
1-ethyl-3-methylimidazolium difluoromono(malonato)borate,C9H13BF2N2O4,262.02,Liquid,313.15,101.325,0.7103 ± 0.0071
1-ethyl-3-methylimidazolium difluoromono(malonato)borate,C9H13BF2N2O4,262.02,Liquid,323.15,101.325,1.0396 ± 0.01
1-ethyl-3-methylimidazolium difluoromono(malonato)borate,C9H13BF2N2O4,262.02,Liquid,333.15,101.325,1.4351 ± 0.014
1-ethyl-3-methylimidazolium difluoromono(malonato)borate,C9H13BF2N2O4,262.02,Liquid,343.15,101.325,1.8942 ± 0.019
1-ethyl-3-methylimidazolium difluoromono(malonato)borate,C9H13BF2N2O4,262.02,Liquid,353.15,101.325,2.4107 ± 0.024
triethylammonium dihydrogen phosphate,C6H18NO4P,199.19,Liquid,298,101.325,0.0012 ± 0.0001
triethylammonium dihydrogen phosphate,C6H18NO4P,199.19,Liquid,308,101.325,0.0031 ± 0.0001
triethylammonium dihydrogen phosphate,C6H18NO4P,199.19,Liquid,318,101.325,0.0071 ± 0.0002
triethylammonium dihydrogen phosphate,C6H18NO4P,199.19,Liquid,327.9,101.325,0.0138 ± 0.0004
triethylammonium dihydrogen phosphate,C6H18NO4P,199.19,Liquid,338.2,101.325,0.0305 ± 0.0007
triethylammonium dihydrogen phosphate,C6H18NO4P,199.19,Liquid,343,101.325,0.0414 ± 0.001
triethylammonium dihydrogen phosphate,C6H18NO4P,199.19,Liquid,348,101.325,0.054 ± 0.001
triethylammonium dihydrogen phosphate,C6H18NO4P,199.19,Liquid,353.1,101.325,0.071 ± 0.002
triethylammonium dihydrogen phosphate,C6H18NO4P,199.19,Liquid,358.1,101.325,0.092 ± 0.002
triethylammonium dihydrogen phosphate,C6H18NO4P,199.19,Liquid,378.2,101.325,0.24 ± 0.005
triethylammonium dihydrogen phosphate,C6H18NO4P,199.19,Liquid,393.2,101.325,0.459 ± 0.01
1-butyl-3-methyl-1H-imidazolium (S)-2-amino-3-carboxypropanoate,C12H21N3O4,271.32,Liquid,298.15,101.325,0.075 ± 0.012
1-butyl-3-methyl-1H-imidazolium (S)-2-amino-3-carboxypropanoate,C12H21N3O4,271.32,Liquid,303.15,101.325,0.082 ± 0.013
1-butyl-3-methyl-1H-imidazolium (S)-2-amino-3-carboxypropanoate,C12H21N3O4,271.32,Liquid,308.15,101.325,0.098 ± 0.016
1-butyl-3-methyl-1H-imidazolium (S)-2-amino-3-carboxypropanoate,C12H21N3O4,271.32,Liquid,313.15,101.325,0.123 ± 0.02
1-butyl-3-methyl-1H-imidazolium (S)-2-amino-3-carboxypropanoate,C12H21N3O4,271.32,Liquid,318.15,101.325,0.16 ± 0.026
1-butyl-3-methyl-1H-imidazolium (S)-2-amino-3-carboxypropanoate,C12H21N3O4,271.32,Liquid,323.15,101.325,0.197 ± 0.032
1-butyl-3-methyl-1H-imidazolium (S)-2-amino-3-carboxypropanoate,C12H21N3O4,271.32,Liquid,328.15,101.325,0.234 ± 0.037
1-butyl-3-methyl-1H-imidazolium (S)-2-amino-3-carboxypropanoate,C12H21N3O4,271.32,Liquid,333.15,101.325,0.278 ± 0.044
1-butyl-3-methyl-1H-imidazolium (S)-2-amino-3-carboxypropanoate,C12H21N3O4,271.32,Liquid,338.15,101.325,0.326 ± 0.052
1-butyl-3-methyl-1H-imidazolium (S)-2-amino-3-carboxypropanoate,C12H21N3O4,271.32,Liquid,343.15,101.325,0.368 ± 0.059
1-butyl-3-methyl-1H-imidazolium (S)-2-amino-3-carboxypropanoate,C12H21N3O4,271.32,Liquid,348.15,101.325,0.451 ± 0.072
1-methylpyrrolidinium tetrafluoroborate,C5H12BF4N,172.96,Liquid,305.9,101.325,0.00314 ± 4e-05
1-methylpyrrolidinium tetrafluoroborate,C5H12BF4N,172.96,Liquid,309,101.325,0.0034 ± 4e-05
1-methylpyrrolidinium tetrafluoroborate,C5H12BF4N,172.96,Liquid,312,101.325,0.00365 ± 4e-05
1-methylpyrrolidinium tetrafluoroborate,C5H12BF4N,172.96,Liquid,318,101.325,0.00419 ± 5e-05
1-methylpyrrolidinium tetrafluoroborate,C5H12BF4N,172.96,Liquid,324,101.325,0.00475 ± 5e-05
1-methylpyrrolidinium tetrafluoroborate,C5H12BF4N,172.96,Liquid,327,101.325,0.00502 ± 5e-05
1-methylpyrrolidinium tetrafluoroborate,C5H12BF4N,172.96,Liquid,333.8,101.325,0.00569 ± 6e-05
1-methylpyrrolidinium tetrafluoroborate,C5H12BF4N,172.96,Liquid,339,101.325,0.00628 ± 7e-05
1-methylpyrrolidinium tetrafluoroborate,C5H12BF4N,172.96,Liquid,342.3,101.325,0.00659 ± 7e-05
1-methylpyrrolidinium tetrafluoroborate,C5H12BF4N,172.96,Liquid,348,101.325,0.00724 ± 8e-05
1-methylpyrrolidinium tetrafluoroborate,C5H12BF4N,172.96,Liquid,354,101.325,0.0079 ± 8e-05
4-ethyl-4-morpholinium tetrafluoroborate,C6H14BF4NO,202.99,Liquid,304.1,101.325,0.00032 ± 1e-05
4-ethyl-4-morpholinium tetrafluoroborate,C6H14BF4NO,202.99,Liquid,307.9,101.325,0.000393 ± 6e-06
4-ethyl-4-morpholinium tetrafluoroborate,C6H14BF4NO,202.99,Liquid,313,101.325,0.000507 ± 7e-06
4-ethyl-4-morpholinium tetrafluoroborate,C6H14BF4NO,202.99,Liquid,318.1,101.325,0.000643 ± 9e-06
4-ethyl-4-morpholinium tetrafluoroborate,C6H14BF4NO,202.99,Liquid,323.6,101.325,0.00081 ± 1e-05
4-ethyl-4-morpholinium tetrafluoroborate,C6H14BF4NO,202.99,Liquid,327.9,101.325,0.00095 ± 1e-05
4-ethyl-4-morpholinium tetrafluoroborate,C6H14BF4NO,202.99,Liquid,333,101.325,0.001135 ± 1.4e-05
4-ethyl-4-morpholinium tetrafluoroborate,C6H14BF4NO,202.99,Liquid,338,101.325,0.001335 ± 1.6e-05
4-ethyl-4-morpholinium tetrafluoroborate,C6H14BF4NO,202.99,Liquid,343.4,101.325,0.001578 ± 1.8e-05
4-ethyl-4-morpholinium tetrafluoroborate,C6H14BF4NO,202.99,Liquid,348,101.325,0.001795 ± 2e-05
4-ethyl-4-morpholinium tetrafluoroborate,C6H14BF4NO,202.99,Liquid,352.95,101.325,0.00202 ± 2e-05
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,303.2,101.325,0.295 ± 0.016
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,308.2,101.325,0.364 ± 0.018
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,313.2,101.325,0.446 ± 0.009
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,318.2,101.325,0.542 ± 0.011
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,323.2,101.325,0.651 ± 0.013
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,328.2,101.325,0.783 ± 0.016
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,333.2,101.325,0.926 ± 0.019
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,338.2,101.325,1.081 ± 0.022
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,343.2,101.325,1.251 ± 0.025
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,348.2,101.325,1.669 ± 0.033
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,353.2,101.325,2.18 ± 0.044
1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9H15F3N2O3S,288.29,Liquid,303.2,101.325,0.23 ± 0.018
1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9H15F3N2O3S,288.29,Liquid,308.2,101.325,0.286 ± 0.02
1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9H15F3N2O3S,288.29,Liquid,313.2,101.325,0.358 ± 0.081
1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9H15F3N2O3S,288.29,Liquid,318.2,101.325,0.437 ± 0.02
1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9H15F3N2O3S,288.29,Liquid,323.2,101.325,0.521 ± 0.02
1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9H15F3N2O3S,288.29,Liquid,328.2,101.325,0.619 ± 0.018
1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9H15F3N2O3S,288.29,Liquid,333.2,101.325,0.724 ± 0.018
1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9H15F3N2O3S,288.29,Liquid,338.2,101.325,0.841 ± 0.02
1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9H15F3N2O3S,288.29,Liquid,343.2,101.325,0.967 ± 0.02
1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9H15F3N2O3S,288.29,Liquid,348.2,101.325,1.255 ± 0.025
1-butyl-3-methylimidazolium trifluoromethanesulfonate,C9H15F3N2O3S,288.29,Liquid,353.2,101.325,1.575 ± 0.032
1-butyl-3-methylimidazolium methyl sulfate,C9H18N2O4S,250.31,Liquid,303.2,101.325,0.217 ± 0.02
1-butyl-3-methylimidazolium methyl sulfate,C9H18N2O4S,250.31,Liquid,308.2,101.325,0.276 ± 0.018
1-butyl-3-methylimidazolium methyl sulfate,C9H18N2O4S,250.31,Liquid,313.2,101.325,0.348 ± 0.022
1-butyl-3-methylimidazolium methyl sulfate,C9H18N2O4S,250.31,Liquid,318.2,101.325,0.43 ± 0.014
1-butyl-3-methylimidazolium methyl sulfate,C9H18N2O4S,250.31,Liquid,323.2,101.325,0.522 ± 0.016
1-butyl-3-methylimidazolium methyl sulfate,C9H18N2O4S,250.31,Liquid,328.2,101.325,0.626 ± 0.022
1-butyl-3-methylimidazolium methyl sulfate,C9H18N2O4S,250.31,Liquid,333.2,101.325,0.741 ± 0.016
1-butyl-3-methylimidazolium methyl sulfate,C9H18N2O4S,250.31,Liquid,338.2,101.325,0.867 ± 0.02
1-butyl-3-methylimidazolium methyl sulfate,C9H18N2O4S,250.31,Liquid,343.2,101.325,1.008 ± 0.022
1-butyl-3-methylimidazolium methyl sulfate,C9H18N2O4S,250.31,Liquid,348.2,101.325,1.318 ± 0.026
1-butyl-3-methylimidazolium methyl sulfate,C9H18N2O4S,250.31,Liquid,353.2,101.325,1.667 ± 0.033
1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,Liquid,303.2,101.325,0.114 ± 0.002
1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,Liquid,308.2,101.325,0.149 ± 0.003
1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,Liquid,313.2,101.325,0.193 ± 0.006
1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,Liquid,318.2,101.325,0.245 ± 0.018
1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,Liquid,323.2,101.325,0.308 ± 0.006
1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,Liquid,328.2,101.325,0.383 ± 0.008
1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,Liquid,333.2,101.325,0.468 ± 0.018
1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,Liquid,338.2,101.325,0.556 ± 0.022
1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,Liquid,343.2,101.325,0.664 ± 0.018
1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,Liquid,348.2,101.325,0.917 ± 0.026
1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,Liquid,353.2,101.325,1.214 ± 0.024
1-ethyl-3-methylimidazolium dicyanamide,C8H11N5,177.21,Liquid,293.2,,1.89 ± 0.036
1-ethyl-3-methylimidazolium dicyanamide,C8H11N5,177.21,Liquid,298.2,,2.2 ± 0.042
1-ethyl-3-methylimidazolium dicyanamide,C8H11N5,177.21,Liquid,303.2,,2.55 ± 0.036
1-ethyl-3-methylimidazolium dicyanamide,C8H11N5,177.21,Liquid,308.2,,2.9 ± 0.028
1-ethyl-3-methylimidazolium dicyanamide,C8H11N5,177.21,Liquid,313.2,,3.29 ± 0.036
1-ethyl-3-methylimidazolium dicyanamide,C8H11N5,177.21,Liquid,318.2,,3.68 ± 0.036
1-ethyl-3-methylimidazolium dicyanamide,C8H11N5,177.21,Liquid,323.2,,4.1 ± 0.039
1-ethyl-3-methylimidazolium dicyanamide,C8H11N5,177.21,Liquid,328.2,,4.54 ± 0.031
1-ethyl-3-methylimidazolium dicyanamide,C8H11N5,177.21,Liquid,333.2,,5.02 ± 0.031
1-ethyl-3-methylimidazolium dicyanamide,C8H11N5,177.21,Liquid,343.2,,5.93 ± 0.033
1-ethyl-3-methylimidazolium dicyanamide,C8H11N5,177.21,Liquid,353.2,,6.86 ± 0.028
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,293.2,,0.31 ± 0.022
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,298.2,,0.398 ± 0.025
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,303.2,,0.493 ± 0.008
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,308.2,,0.603 ± 0.028
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,313.2,,0.722 ± 0.028
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,318.2,,0.852 ± 0.028
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,323.2,,1.002 ± 0.025
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,328.2,,1.167 ± 0.025
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,333.2,,1.341 ± 0.025
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,343.2,,1.735 ± 0.028
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,353.2,,2.15 ± 0.028
1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,C11H22N2O6S,310.37,Liquid,293.2,,0.11 ± 0.031
1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,C11H22N2O6S,310.37,Liquid,298.2,,0.147 ± 0.025
1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,C11H22N2O6S,310.37,Liquid,303.2,,0.194 ± 0.025
1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,C11H22N2O6S,310.37,Liquid,308.2,,0.244 ± 0.028
1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,C11H22N2O6S,310.37,Liquid,313.2,,0.307 ± 0.036
1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,C11H22N2O6S,310.37,Liquid,318.2,,0.378 ± 0.031
1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,C11H22N2O6S,310.37,Liquid,323.2,,0.459 ± 0.033
1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,C11H22N2O6S,310.37,Liquid,328.2,,0.545 ± 0.033
1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,C11H22N2O6S,310.37,Liquid,333.2,,0.641 ± 0.031
1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,C11H22N2O6S,310.37,Liquid,343.2,,0.859 ± 0.036
1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,C11H22N2O6S,310.37,Liquid,353.2,,1.124 ± 0.036
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,293.2,,1.377 ± 0.025
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,298.2,,1.569 ± 0.028
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,303.2,,1.789 ± 0.008
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,308.2,,2.04 ± 0.028
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,313.2,,2.32 ± 0.036
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,318.2,,2.59 ± 0.036
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,323.2,,2.91 ± 0.033
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,328.2,,3.25 ± 0.033
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,333.2,,3.59 ± 0.031
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,343.2,,4.35 ± 0.036
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,353.2,,5.18 ± 0.031
1-ethyl-3-methylimidazolium trifluoromethanesulfonate,C7H11F3N2O3S,260.23,Liquid,293.2,,0.834 ± 0.028
1-ethyl-3-methylimidazolium trifluoromethanesulfonate,C7H11F3N2O3S,260.23,Liquid,298.2,,0.979 ± 0.028
1-ethyl-3-methylimidazolium trifluoromethanesulfonate,C7H11F3N2O3S,260.23,Liquid,303.2,,1.155 ± 0.033
1-ethyl-3-methylimidazolium trifluoromethanesulfonate,C7H11F3N2O3S,260.23,Liquid,308.2,,1.34 ± 0.036
1-ethyl-3-methylimidazolium trifluoromethanesulfonate,C7H11F3N2O3S,260.23,Liquid,313.2,,1.523 ± 0.031
1-ethyl-3-methylimidazolium trifluoromethanesulfonate,C7H11F3N2O3S,260.23,Liquid,318.2,,1.737 ± 0.031
1-ethyl-3-methylimidazolium trifluoromethanesulfonate,C7H11F3N2O3S,260.23,Liquid,323.2,,1.936 ± 0.033
1-ethyl-3-methylimidazolium trifluoromethanesulfonate,C7H11F3N2O3S,260.23,Liquid,328.2,,2.17 ± 0.039
1-ethyl-3-methylimidazolium trifluoromethanesulfonate,C7H11F3N2O3S,260.23,Liquid,333.2,,2.42 ± 0.036
1-ethyl-3-methylimidazolium trifluoromethanesulfonate,C7H11F3N2O3S,260.23,Liquid,343.2,,2.94 ± 0.028
1-ethyl-3-methylimidazolium trifluoromethanesulfonate,C7H11F3N2O3S,260.23,Liquid,353.2,,3.51 ± 0.036
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,303.2,101.325,0.295 ± 0.003
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,308.2,101.325,0.364 ± 0.004
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,313.2,101.325,0.446 ± 0.005
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,318.2,101.325,0.542 ± 0.005
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,323.2,101.325,0.651 ± 0.007
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,328.2,101.325,0.783 ± 0.008
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,333.2,101.325,0.926 ± 0.009
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,338.2,101.325,1.081 ± 0.011
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,343.2,101.325,1.251 ± 0.013
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,348.2,101.325,1.669 ± 0.017
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,353.2,101.325,2.18 ± 0.022
1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,Liquid,303.2,101.325,0.114 ± 0.001
1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,Liquid,308.2,101.325,0.149 ± 0.002
1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,Liquid,313.2,101.325,0.193 ± 0.002
1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,Liquid,318.2,101.325,0.245 ± 0.003
1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,Liquid,323.2,101.325,0.308 ± 0.003
1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,Liquid,328.2,101.325,0.383 ± 0.004
1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,Liquid,333.2,101.325,0.468 ± 0.005
1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,Liquid,338.2,101.325,0.556 ± 0.006
1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,Liquid,343.2,101.325,0.664 ± 0.007
1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,Liquid,348.2,101.325,0.917 ± 0.009
1-butyl-3-methylimidazolium hexafluorophosphate,C8H15F6N2P,284.19,Liquid,353.2,101.325,1.214 ± 0.012
1-butyl-1-methylpyrrolidinium dicyanamide,C11H20N4,208.31,Liquid,273.15,101.325,0.523 ± 0.005
1-butyl-1-methylpyrrolidinium dicyanamide,C11H20N4,208.31,Liquid,278.15,101.325,0.645 ± 0.007
1-butyl-1-methylpyrrolidinium dicyanamide,C11H20N4,208.31,Liquid,283.15,101.325,0.786 ± 0.008
1-butyl-1-methylpyrrolidinium dicyanamide,C11H20N4,208.31,Liquid,288.15,101.325,0.943 ± 0.009
