anion,anion_sml,Asphericity_anion,Eccentricity_anion,InertialShapeFactor_anion,NPR1_anion,NPR2_anion,PMI1_anion,PMI2_anion,PMI3_anion,RadiusOfGyration_anion,SpherocityIndex_anion,ExactMolWt_anion,FpDensityMorgan1_anion,FpDensityMorgan2_anion,HeavyAtomMolWt_anion,MaxAbsPartialCharge_anion,MaxPartialCharge_anion,MinPartialCharge_anion,NumRadicalElectrons_anion,NumValenceElectrons_anion,volume_anion,cation,cation_sml,Asphericity_cation,Eccentricity_cation,InertialShapeFactor_cation,NPR1_cation,NPR2_cation,PMI1_cation,PMI2_cation,PMI3_cation,RadiusOfGyration_cation,SpherocityIndex_cation,ExactMolWt_cation,FpDensityMorgan1_cation,FpDensityMorgan2_cation,HeavyAtomMolWt_cation,MaxAbsPartialCharge_cation,MaxPartialCharge_cation,MinPartialCharge_cation,NumRadicalElectrons_cation,NumValenceElectrons_cation,volume_cation,pair,pair_sml_x,Asphericity_pair,Eccentricity_pair,InertialShapeFactor_pair,NPR1_pair,NPR2_pair,PMI1_pair,PMI2_pair,PMI3_pair,RadiusOfGyration_pair,SpherocityIndex_pair,ExactMolWt_pair,FpDensityMorgan1_pair,FpDensityMorgan2_pair,HeavyAtomMolWt_pair,MaxAbsPartialCharge_pair,MaxPartialCharge_pair,MinPartialCharge_pair,NumRadicalElectrons_pair,NumValenceElectrons_pair,volume_pair,name_anion,smiles_form_anion,energy_anion,HOMO_anion,LUMO_anion,dipole_x_anion,dipole_y_anion,dipole_z_anion,dipole_total_anion,name_cation,smiles_form_cation,energy_cation,HOMO_cation,LUMO_cation,dipole_x_cation,dipole_y_cation,dipole_z_cation,dipole_total_cation,V_al_cation,V_al_anion,V_al,V_cl_cation,V_cl_anion,V_cl,ECW_computed,cation_type,anion_type,label_x,conductivity_x,ECW,density,melting_point_x,viscosity,formula_x,T_conductivity_x,T_density,T_viscosity,conductivity_norm,viscosity_norm,density_norm,state,SVM_predict_x,RF_predict_x,XGB_predict_x,pair_sml_y,gnn_predict,SVM_predict_y,RF_predict_y,XGB_predict_y,SVM_predict,RF_predict,XGB_predict,predicted_state,predicted_conductivity,predicted_conductivity_category,label_y,T_conductivity_y,formula_y,conductivity_y,melting_point_y,avg_predict
chloride,[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.96940125991,1.0,1.0,35.453,1.0,-1.0,-1.0,0,8,23.75200000000001,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,0.4859615941339048,0.9762559972208488,0.0090997961895235,0.2166200080563331,0.8791183772359421,96.60857879960612,392.0707869205405,445.9817893390649,2.0503226186315486,0.212955007245254,111.09167477209,2.125,3.125,100.07999999999998,0.2430186993463524,0.2430186993463524,-0.2395341456572595,0,44,117.77600000000002,1-ethyl-3-methylimidazolium chloride,C[N+]1=CN(CC)C=C1.[Cl-],0.4874469823550377,0.9764355519705556,0.0090348532603882,0.215809204734081,0.8804498738214961,97.45037893218196,397.5742088499843,451.5580280843895,1.7966611448890424,0.2173491981266276,146.061076032,2.0,2.888888888888889,135.533,1.0,0.2430186993463524,-1.0,0,52,119.93600000000004,chloride,[Cl-],-459.565427,-0.150075606,0.299887679,0.0,0.0,0.0,0.0,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,-342.39522,-0.525908,-0.06359,-0.467064,-0.50568,0.086163,0.695937,14.3046976,4.0820564832,4.0820564832,1.729648,-8.1569448688,1.729648,2.3524084832,imidazolium,chloride,1-Ethyl-3-methylimidazolium chloride,,,,87??C,,C6H11ClN2,25.0,25.0,25.0,,,,solid,,,,,,,,,,,,,,,1-ethyl-3-methylimidazolium chloride,22.650000000000034,C6H11ClN2,0.249,Liquid,
chloride,[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.96940125991,1.0,1.0,35.453,1.0,-1.0,-1.0,0,8,23.75200000000001,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,0.4859615941339048,0.9762559972208488,0.0090997961895235,0.2166200080563331,0.8791183772359421,96.60857879960612,392.0707869205405,445.9817893390649,2.0503226186315486,0.212955007245254,111.09167477209,2.125,3.125,100.07999999999998,0.2430186993463524,0.2430186993463524,-0.2395341456572595,0,44,117.77600000000002,1-ethyl-3-methylimidazolium chloride,C[N+]1=CN(CC)C=C1.[Cl-],0.4874469823550377,0.9764355519705556,0.0090348532603882,0.215809204734081,0.8804498738214961,97.45037893218196,397.5742088499843,451.5580280843895,1.7966611448890424,0.2173491981266276,146.061076032,2.0,2.888888888888889,135.533,1.0,0.2430186993463524,-1.0,0,52,119.93600000000004,chloride,[Cl-],-459.565427,-0.150075606,0.299887679,0.0,0.0,0.0,0.0,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,-342.39522,-0.525908,-0.06359,-0.467064,-0.50568,0.086163,0.695937,14.3046976,4.0820564832,4.0820564832,1.729648,-8.1569448688,1.729648,2.3524084832,imidazolium,chloride,1-Ethyl-3-methylimidazolium chloride,,,,87??C,,C6H11ClN2,25.0,25.0,25.0,,,,solid,,,,,,,,,,,,,,,1-ethyl-3-methylimidazolium chloride,29.75,C6H11ClN2,1.29,Liquid,
chloride,[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.96940125991,1.0,1.0,35.453,1.0,-1.0,-1.0,0,8,23.75200000000001,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,0.4859615941339048,0.9762559972208488,0.0090997961895235,0.2166200080563331,0.8791183772359421,96.60857879960612,392.0707869205405,445.9817893390649,2.0503226186315486,0.212955007245254,111.09167477209,2.125,3.125,100.07999999999998,0.2430186993463524,0.2430186993463524,-0.2395341456572595,0,44,117.77600000000002,1-ethyl-3-methylimidazolium chloride,C[N+]1=CN(CC)C=C1.[Cl-],0.4874469823550377,0.9764355519705556,0.0090348532603882,0.215809204734081,0.8804498738214961,97.45037893218196,397.5742088499843,451.5580280843895,1.7966611448890424,0.2173491981266276,146.061076032,2.0,2.888888888888889,135.533,1.0,0.2430186993463524,-1.0,0,52,119.93600000000004,chloride,[Cl-],-459.565427,-0.150075606,0.299887679,0.0,0.0,0.0,0.0,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,-342.39522,-0.525908,-0.06359,-0.467064,-0.50568,0.086163,0.695937,14.3046976,4.0820564832,4.0820564832,1.729648,-8.1569448688,1.729648,2.3524084832,imidazolium,chloride,1-Ethyl-3-methylimidazolium chloride,,,,87??C,,C6H11ClN2,25.0,25.0,25.0,,,,solid,,,,,,,,,,,,,,,1-ethyl-3-methylimidazolium chloride,35.55000000000001,C6H11ClN2,1.94,Liquid,
chloride,[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.96940125991,1.0,1.0,35.453,1.0,-1.0,-1.0,0,8,23.75200000000001,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,0.4859615941339048,0.9762559972208488,0.0090997961895235,0.2166200080563331,0.8791183772359421,96.60857879960612,392.0707869205405,445.9817893390649,2.0503226186315486,0.212955007245254,111.09167477209,2.125,3.125,100.07999999999998,0.2430186993463524,0.2430186993463524,-0.2395341456572595,0,44,117.77600000000002,1-ethyl-3-methylimidazolium chloride,C[N+]1=CN(CC)C=C1.[Cl-],0.4874469823550377,0.9764355519705556,0.0090348532603882,0.215809204734081,0.8804498738214961,97.45037893218196,397.5742088499843,451.5580280843895,1.7966611448890424,0.2173491981266276,146.061076032,2.0,2.888888888888889,135.533,1.0,0.2430186993463524,-1.0,0,52,119.93600000000004,chloride,[Cl-],-459.565427,-0.150075606,0.299887679,0.0,0.0,0.0,0.0,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,-342.39522,-0.525908,-0.06359,-0.467064,-0.50568,0.086163,0.695937,14.3046976,4.0820564832,4.0820564832,1.729648,-8.1569448688,1.729648,2.3524084832,imidazolium,chloride,1-Ethyl-3-methylimidazolium chloride,,,,87??C,,C6H11ClN2,25.0,25.0,25.0,,,,solid,,,,,,,,,,,,,,,1-ethyl-3-methylimidazolium chloride,39.650000000000034,C6H11ClN2,2.56,Liquid,
chloride,[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.96940125991,1.0,1.0,35.453,1.0,-1.0,-1.0,0,8,23.75200000000001,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,0.4859615941339048,0.9762559972208488,0.0090997961895235,0.2166200080563331,0.8791183772359421,96.60857879960612,392.0707869205405,445.9817893390649,2.0503226186315486,0.212955007245254,111.09167477209,2.125,3.125,100.07999999999998,0.2430186993463524,0.2430186993463524,-0.2395341456572595,0,44,117.77600000000002,1-ethyl-3-methylimidazolium chloride,C[N+]1=CN(CC)C=C1.[Cl-],0.4874469823550377,0.9764355519705556,0.0090348532603882,0.215809204734081,0.8804498738214961,97.45037893218196,397.5742088499843,451.5580280843895,1.7966611448890424,0.2173491981266276,146.061076032,2.0,2.888888888888889,135.533,1.0,0.2430186993463524,-1.0,0,52,119.93600000000004,chloride,[Cl-],-459.565427,-0.150075606,0.299887679,0.0,0.0,0.0,0.0,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,-342.39522,-0.525908,-0.06359,-0.467064,-0.50568,0.086163,0.695937,14.3046976,4.0820564832,4.0820564832,1.729648,-8.1569448688,1.729648,2.3524084832,imidazolium,chloride,1-Ethyl-3-methylimidazolium chloride,,,,87??C,,C6H11ClN2,25.0,25.0,25.0,,,,solid,,,,,,,,,,,,,,,1-ethyl-3-methylimidazolium chloride,44.55000000000001,C6H11ClN2,3.4399999999999995,Liquid,
chloride,[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.96940125991,1.0,1.0,35.453,1.0,-1.0,-1.0,0,8,23.75200000000001,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,0.4859615941339048,0.9762559972208488,0.0090997961895235,0.2166200080563331,0.8791183772359421,96.60857879960612,392.0707869205405,445.9817893390649,2.0503226186315486,0.212955007245254,111.09167477209,2.125,3.125,100.07999999999998,0.2430186993463524,0.2430186993463524,-0.2395341456572595,0,44,117.77600000000002,1-ethyl-3-methylimidazolium chloride,C[N+]1=CN(CC)C=C1.[Cl-],0.4874469823550377,0.9764355519705556,0.0090348532603882,0.215809204734081,0.8804498738214961,97.45037893218196,397.5742088499843,451.5580280843895,1.7966611448890424,0.2173491981266276,146.061076032,2.0,2.888888888888889,135.533,1.0,0.2430186993463524,-1.0,0,52,119.93600000000004,chloride,[Cl-],-459.565427,-0.150075606,0.299887679,0.0,0.0,0.0,0.0,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,-342.39522,-0.525908,-0.06359,-0.467064,-0.50568,0.086163,0.695937,14.3046976,4.0820564832,4.0820564832,1.729648,-8.1569448688,1.729648,2.3524084832,imidazolium,chloride,1-Ethyl-3-methylimidazolium chloride,,,,87??C,,C6H11ClN2,25.0,25.0,25.0,,,,solid,,,,,,,,,,,,,,,1-ethyl-3-methylimidazolium chloride,50.55000000000001,C6H11ClN2,4.87,Liquid,
chloride,[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.96940125991,1.0,1.0,35.453,1.0,-1.0,-1.0,0,8,23.75200000000001,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,0.4859615941339048,0.9762559972208488,0.0090997961895235,0.2166200080563331,0.8791183772359421,96.60857879960612,392.0707869205405,445.9817893390649,2.0503226186315486,0.212955007245254,111.09167477209,2.125,3.125,100.07999999999998,0.2430186993463524,0.2430186993463524,-0.2395341456572595,0,44,117.77600000000002,1-ethyl-3-methylimidazolium chloride,C[N+]1=CN(CC)C=C1.[Cl-],0.4874469823550377,0.9764355519705556,0.0090348532603882,0.215809204734081,0.8804498738214961,97.45037893218196,397.5742088499843,451.5580280843895,1.7966611448890424,0.2173491981266276,146.061076032,2.0,2.888888888888889,135.533,1.0,0.2430186993463524,-1.0,0,52,119.93600000000004,chloride,[Cl-],-459.565427,-0.150075606,0.299887679,0.0,0.0,0.0,0.0,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,-342.39522,-0.525908,-0.06359,-0.467064,-0.50568,0.086163,0.695937,14.3046976,4.0820564832,4.0820564832,1.729648,-8.1569448688,1.729648,2.3524084832,imidazolium,chloride,1-Ethyl-3-methylimidazolium chloride,,,,87??C,,C6H11ClN2,25.0,25.0,25.0,,,,solid,,,,,,,,,,,,,,,1-ethyl-3-methylimidazolium chloride,55.25,C6H11ClN2,6.28,Liquid,
chloride,[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.96940125991,1.0,1.0,35.453,1.0,-1.0,-1.0,0,8,23.75200000000001,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,0.4859615941339048,0.9762559972208488,0.0090997961895235,0.2166200080563331,0.8791183772359421,96.60857879960612,392.0707869205405,445.9817893390649,2.0503226186315486,0.212955007245254,111.09167477209,2.125,3.125,100.07999999999998,0.2430186993463524,0.2430186993463524,-0.2395341456572595,0,44,117.77600000000002,1-ethyl-3-methylimidazolium chloride,C[N+]1=CN(CC)C=C1.[Cl-],0.4874469823550377,0.9764355519705556,0.0090348532603882,0.215809204734081,0.8804498738214961,97.45037893218196,397.5742088499843,451.5580280843895,1.7966611448890424,0.2173491981266276,146.061076032,2.0,2.888888888888889,135.533,1.0,0.2430186993463524,-1.0,0,52,119.93600000000004,chloride,[Cl-],-459.565427,-0.150075606,0.299887679,0.0,0.0,0.0,0.0,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,-342.39522,-0.525908,-0.06359,-0.467064,-0.50568,0.086163,0.695937,14.3046976,4.0820564832,4.0820564832,1.729648,-8.1569448688,1.729648,2.3524084832,imidazolium,chloride,1-Ethyl-3-methylimidazolium chloride,,,,87??C,,C6H11ClN2,25.0,25.0,25.0,,,,solid,,,,,,,,,,,,,,,1-ethyl-3-methylimidazolium chloride,60.35000000000002,C6H11ClN2,8.02,Liquid,
chloride,[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.96940125991,1.0,1.0,35.453,1.0,-1.0,-1.0,0,8,23.75200000000001,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,0.4859615941339048,0.9762559972208488,0.0090997961895235,0.2166200080563331,0.8791183772359421,96.60857879960612,392.0707869205405,445.9817893390649,2.0503226186315486,0.212955007245254,111.09167477209,2.125,3.125,100.07999999999998,0.2430186993463524,0.2430186993463524,-0.2395341456572595,0,44,117.77600000000002,1-ethyl-3-methylimidazolium chloride,C[N+]1=CN(CC)C=C1.[Cl-],0.4874469823550377,0.9764355519705556,0.0090348532603882,0.215809204734081,0.8804498738214961,97.45037893218196,397.5742088499843,451.5580280843895,1.7966611448890424,0.2173491981266276,146.061076032,2.0,2.888888888888889,135.533,1.0,0.2430186993463524,-1.0,0,52,119.93600000000004,chloride,[Cl-],-459.565427,-0.150075606,0.299887679,0.0,0.0,0.0,0.0,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,-342.39522,-0.525908,-0.06359,-0.467064,-0.50568,0.086163,0.695937,14.3046976,4.0820564832,4.0820564832,1.729648,-8.1569448688,1.729648,2.3524084832,imidazolium,chloride,1-Ethyl-3-methylimidazolium chloride,,,,87??C,,C6H11ClN2,25.0,25.0,25.0,,,,solid,,,,,,,,,,,,,,,1-ethyl-3-methylimidazolium chloride,64.65000000000003,C6H11ClN2,9.75,Liquid,
chloride,[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.96940125991,1.0,1.0,35.453,1.0,-1.0,-1.0,0,8,23.75200000000001,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,0.4859615941339048,0.9762559972208488,0.0090997961895235,0.2166200080563331,0.8791183772359421,96.60857879960612,392.0707869205405,445.9817893390649,2.0503226186315486,0.212955007245254,111.09167477209,2.125,3.125,100.07999999999998,0.2430186993463524,0.2430186993463524,-0.2395341456572595,0,44,117.77600000000002,1-ethyl-3-methylimidazolium chloride,C[N+]1=CN(CC)C=C1.[Cl-],0.4874469823550377,0.9764355519705556,0.0090348532603882,0.215809204734081,0.8804498738214961,97.45037893218196,397.5742088499843,451.5580280843895,1.7966611448890424,0.2173491981266276,146.061076032,2.0,2.888888888888889,135.533,1.0,0.2430186993463524,-1.0,0,52,119.93600000000004,chloride,[Cl-],-459.565427,-0.150075606,0.299887679,0.0,0.0,0.0,0.0,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,-342.39522,-0.525908,-0.06359,-0.467064,-0.50568,0.086163,0.695937,14.3046976,4.0820564832,4.0820564832,1.729648,-8.1569448688,1.729648,2.3524084832,imidazolium,chloride,1-Ethyl-3-methylimidazolium chloride,,,,87??C,,C6H11ClN2,25.0,25.0,25.0,,,,solid,,,,,,,,,,,,,,,1-ethyl-3-methylimidazolium chloride,68.05000000000001,C6H11ClN2,11.200000000000001,Liquid,
chloride,[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.96940125991,1.0,1.0,35.453,1.0,-1.0,-1.0,0,8,23.75200000000001,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,0.4859615941339048,0.9762559972208488,0.0090997961895235,0.2166200080563331,0.8791183772359421,96.60857879960612,392.0707869205405,445.9817893390649,2.0503226186315486,0.212955007245254,111.09167477209,2.125,3.125,100.07999999999998,0.2430186993463524,0.2430186993463524,-0.2395341456572595,0,44,117.77600000000002,1-ethyl-3-methylimidazolium chloride,C[N+]1=CN(CC)C=C1.[Cl-],0.4874469823550377,0.9764355519705556,0.0090348532603882,0.215809204734081,0.8804498738214961,97.45037893218196,397.5742088499843,451.5580280843895,1.7966611448890424,0.2173491981266276,146.061076032,2.0,2.888888888888889,135.533,1.0,0.2430186993463524,-1.0,0,52,119.93600000000004,chloride,[Cl-],-459.565427,-0.150075606,0.299887679,0.0,0.0,0.0,0.0,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,-342.39522,-0.525908,-0.06359,-0.467064,-0.50568,0.086163,0.695937,14.3046976,4.0820564832,4.0820564832,1.729648,-8.1569448688,1.729648,2.3524084832,imidazolium,chloride,1-Ethyl-3-methylimidazolium chloride,,,,87??C,,C6H11ClN2,25.0,25.0,25.0,,,,solid,,,,,,,,,,,,,,,1-ethyl-3-methylimidazolium chloride,72.45000000000005,C6H11ClN2,13.3,Liquid,
chloride,[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.96940125991,1.0,1.0,35.453,1.0,-1.0,-1.0,0,8,23.75200000000001,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,0.4859615941339048,0.9762559972208488,0.0090997961895235,0.2166200080563331,0.8791183772359421,96.60857879960612,392.0707869205405,445.9817893390649,2.0503226186315486,0.212955007245254,111.09167477209,2.125,3.125,100.07999999999998,0.2430186993463524,0.2430186993463524,-0.2395341456572595,0,44,117.77600000000002,1-ethyl-3-methylimidazolium chloride,C[N+]1=CN(CC)C=C1.[Cl-],0.4874469823550377,0.9764355519705556,0.0090348532603882,0.215809204734081,0.8804498738214961,97.45037893218196,397.5742088499843,451.5580280843895,1.7966611448890424,0.2173491981266276,146.061076032,2.0,2.888888888888889,135.533,1.0,0.2430186993463524,-1.0,0,52,119.93600000000004,chloride,[Cl-],-459.565427,-0.150075606,0.299887679,0.0,0.0,0.0,0.0,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,-342.39522,-0.525908,-0.06359,-0.467064,-0.50568,0.086163,0.695937,14.3046976,4.0820564832,4.0820564832,1.729648,-8.1569448688,1.729648,2.3524084832,imidazolium,chloride,1-Ethyl-3-methylimidazolium chloride,,,,87??C,,C6H11ClN2,25.0,25.0,25.0,,,,solid,,,,,,,,,,,,,,,1-ethyl-3-methylimidazolium chloride,76.95000000000005,C6H11ClN2,15.700000000000001,Liquid,
chloride,[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.96940125991,1.0,1.0,35.453,1.0,-1.0,-1.0,0,8,23.75200000000001,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,0.4859615941339048,0.9762559972208488,0.0090997961895235,0.2166200080563331,0.8791183772359421,96.60857879960612,392.0707869205405,445.9817893390649,2.0503226186315486,0.212955007245254,111.09167477209,2.125,3.125,100.07999999999998,0.2430186993463524,0.2430186993463524,-0.2395341456572595,0,44,117.77600000000002,1-ethyl-3-methylimidazolium chloride,C[N+]1=CN(CC)C=C1.[Cl-],0.4874469823550377,0.9764355519705556,0.0090348532603882,0.215809204734081,0.8804498738214961,97.45037893218196,397.5742088499843,451.5580280843895,1.7966611448890424,0.2173491981266276,146.061076032,2.0,2.888888888888889,135.533,1.0,0.2430186993463524,-1.0,0,52,119.93600000000004,chloride,[Cl-],-459.565427,-0.150075606,0.299887679,0.0,0.0,0.0,0.0,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,-342.39522,-0.525908,-0.06359,-0.467064,-0.50568,0.086163,0.695937,14.3046976,4.0820564832,4.0820564832,1.729648,-8.1569448688,1.729648,2.3524084832,imidazolium,chloride,1-Ethyl-3-methylimidazolium chloride,,,,87??C,,C6H11ClN2,25.0,25.0,25.0,,,,solid,,,,,,,,,,,,,,,1-ethyl-3-methylimidazolium chloride,81.95000000000005,C6H11ClN2,18.700000000000003,Liquid,
chloride,[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.96940125991,1.0,1.0,35.453,1.0,-1.0,-1.0,0,8,23.75200000000001,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,0.4859615941339048,0.9762559972208488,0.0090997961895235,0.2166200080563331,0.8791183772359421,96.60857879960612,392.0707869205405,445.9817893390649,2.0503226186315486,0.212955007245254,111.09167477209,2.125,3.125,100.07999999999998,0.2430186993463524,0.2430186993463524,-0.2395341456572595,0,44,117.77600000000002,1-ethyl-3-methylimidazolium chloride,C[N+]1=CN(CC)C=C1.[Cl-],0.4874469823550377,0.9764355519705556,0.0090348532603882,0.215809204734081,0.8804498738214961,97.45037893218196,397.5742088499843,451.5580280843895,1.7966611448890424,0.2173491981266276,146.061076032,2.0,2.888888888888889,135.533,1.0,0.2430186993463524,-1.0,0,52,119.93600000000004,chloride,[Cl-],-459.565427,-0.150075606,0.299887679,0.0,0.0,0.0,0.0,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,-342.39522,-0.525908,-0.06359,-0.467064,-0.50568,0.086163,0.695937,14.3046976,4.0820564832,4.0820564832,1.729648,-8.1569448688,1.729648,2.3524084832,imidazolium,chloride,1-Ethyl-3-methylimidazolium chloride,,,,87??C,,C6H11ClN2,25.0,25.0,25.0,,,,solid,,,,,,,,,,,,,,,1-ethyl-3-methylimidazolium chloride,87.25,C6H11ClN2,21.5,Liquid,
chloride,[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.96940125991,1.0,1.0,35.453,1.0,-1.0,-1.0,0,8,23.75200000000001,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,0.4859615941339048,0.9762559972208488,0.0090997961895235,0.2166200080563331,0.8791183772359421,96.60857879960612,392.0707869205405,445.9817893390649,2.0503226186315486,0.212955007245254,111.09167477209,2.125,3.125,100.07999999999998,0.2430186993463524,0.2430186993463524,-0.2395341456572595,0,44,117.77600000000002,1-ethyl-3-methylimidazolium chloride,C[N+]1=CN(CC)C=C1.[Cl-],0.4874469823550377,0.9764355519705556,0.0090348532603882,0.215809204734081,0.8804498738214961,97.45037893218196,397.5742088499843,451.5580280843895,1.7966611448890424,0.2173491981266276,146.061076032,2.0,2.888888888888889,135.533,1.0,0.2430186993463524,-1.0,0,52,119.93600000000004,chloride,[Cl-],-459.565427,-0.150075606,0.299887679,0.0,0.0,0.0,0.0,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,-342.39522,-0.525908,-0.06359,-0.467064,-0.50568,0.086163,0.695937,14.3046976,4.0820564832,4.0820564832,1.729648,-8.1569448688,1.729648,2.3524084832,imidazolium,chloride,1-Ethyl-3-methylimidazolium chloride,,,,87??C,,C6H11ClN2,25.0,25.0,25.0,,,,solid,,,,,,,,,,,,,,,1-ethyl-3-methylimidazolium chloride,93.55000000000001,C6H11ClN2,26.7,Liquid,
chloride,[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.96940125991,1.0,1.0,35.453,1.0,-1.0,-1.0,0,8,23.75200000000001,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,0.4859615941339048,0.9762559972208488,0.0090997961895235,0.2166200080563331,0.8791183772359421,96.60857879960612,392.0707869205405,445.9817893390649,2.0503226186315486,0.212955007245254,111.09167477209,2.125,3.125,100.07999999999998,0.2430186993463524,0.2430186993463524,-0.2395341456572595,0,44,117.77600000000002,1-ethyl-3-methylimidazolium chloride,C[N+]1=CN(CC)C=C1.[Cl-],0.4874469823550377,0.9764355519705556,0.0090348532603882,0.215809204734081,0.8804498738214961,97.45037893218196,397.5742088499843,451.5580280843895,1.7966611448890424,0.2173491981266276,146.061076032,2.0,2.888888888888889,135.533,1.0,0.2430186993463524,-1.0,0,52,119.93600000000004,chloride,[Cl-],-459.565427,-0.150075606,0.299887679,0.0,0.0,0.0,0.0,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,-342.39522,-0.525908,-0.06359,-0.467064,-0.50568,0.086163,0.695937,14.3046976,4.0820564832,4.0820564832,1.729648,-8.1569448688,1.729648,2.3524084832,imidazolium,chloride,1-Ethyl-3-methylimidazolium chloride,,,,87??C,,C6H11ClN2,25.0,25.0,25.0,,,,solid,,,,,,,,,,,,,,,1-ethyl-3-methylimidazolium chloride,99.95000000000005,C6H11ClN2,30.0,Liquid,
chloride,[Cl-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.96940125991,1.0,1.0,35.453,1.0,-1.0,-1.0,0,8,23.75200000000001,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,0.4859615941339048,0.9762559972208488,0.0090997961895235,0.2166200080563331,0.8791183772359421,96.60857879960612,392.0707869205405,445.9817893390649,2.0503226186315486,0.212955007245254,111.09167477209,2.125,3.125,100.07999999999998,0.2430186993463524,0.2430186993463524,-0.2395341456572595,0,44,117.77600000000002,1-ethyl-3-methylimidazolium chloride,C[N+]1=CN(CC)C=C1.[Cl-],0.4874469823550377,0.9764355519705556,0.0090348532603882,0.215809204734081,0.8804498738214961,97.45037893218196,397.5742088499843,451.5580280843895,1.7966611448890424,0.2173491981266276,146.061076032,2.0,2.888888888888889,135.533,1.0,0.2430186993463524,-1.0,0,52,119.93600000000004,chloride,[Cl-],-459.565427,-0.150075606,0.299887679,0.0,0.0,0.0,0.0,1-ethyl-3-methylimidazolium,C[N+]1=CN(CC)C=C1,-342.39522,-0.525908,-0.06359,-0.467064,-0.50568,0.086163,0.695937,14.3046976,4.0820564832,4.0820564832,1.729648,-8.1569448688,1.729648,2.3524084832,imidazolium,chloride,1-Ethyl-3-methylimidazolium chloride,,,,87??C,,C6H11ClN2,25.0,25.0,25.0,,,,solid,,,,,,,,,,,,,,,1-ethyl-3-methylimidazolium chloride,104.95000000000005,C6H11ClN2,33.9,Liquid,
